timestamp,timestamp_ist,open,high,low,close,volume,signal_mean,signal_min,signal_max,signal_std,news_count,neg_count
2025-12-26 12:45:00,2025-12-26 12:45:00+05:30,1657.300048828125,1658.5999755859375,1657.0,1657.0,53191,0.0,0.0,0.0,0.0,0,0
2025-12-26 13:00:00,2025-12-26 13:00:00+05:30,1657.0,1658.199951171875,1655.300048828125,1657.9000244140625,113599,0.0,0.0,0.0,0.0,0,0
2025-12-26 13:15:00,2025-12-26 13:15:00+05:30,1657.5999755859375,1658.300048828125,1657.0,1657.5,72063,0.0,0.0,0.0,0.0,0,0
2025-12-26 13:30:00,2025-12-26 13:30:00+05:30,1657.5,1658.5,1656.9000244140625,1657.5,52002,0.0,0.0,0.0,0.0,0,0
2025-12-26 13:45:00,2025-12-26 13:45:00+05:30,1657.199951171875,1658.300048828125,1656.199951171875,1656.800048828125,69753,0.0,0.0,0.0,0.0,0,0
2025-12-26 14:00:00,2025-12-26 14:00:00+05:30,1656.9000244140625,1658.300048828125,1656.0,1657.4000244140625,26970,0.0,0.0,0.0,0.0,0,0
2025-12-26 14:15:00,2025-12-26 14:15:00+05:30,1657.4000244140625,1658.0999755859375,1654.5,1655.699951171875,67974,0.0,0.0,0.0,0.0,0,0
2025-12-26 14:30:00,2025-12-26 14:30:00+05:30,1655.800048828125,1655.800048828125,1652.5,1652.9000244140625,142782,0.0,0.0,0.0,0.0,0,0
2025-12-26 14:45:00,2025-12-26 14:45:00+05:30,1653.0,1655.699951171875,1651.800048828125,1655.5999755859375,148489,0.0,0.0,0.0,0.0,0,0
2025-12-26 15:00:00,2025-12-26 15:00:00+05:30,1655.699951171875,1657.5999755859375,1654.5999755859375,1655.300048828125,254403,0.0,0.0,0.0,0.0,0,0
2025-12-26 15:15:00,2025-12-26 15:15:00+05:30,1655.300048828125,1657.0,1654.699951171875,1656.0999755859375,212146,0.0,0.0,0.0,0.0,0,0
2025-12-29 09:15:00,2025-12-29 09:15:00+05:30,1659.0,1672.5,1658.0,1658.5999755859375,145993,0.24122160673141482,-0.9415826499462128,0.9204161614179612,0.8394351046328947,3,1
2025-12-29 09:30:00,2025-12-29 09:30:00+05:30,1658.800048828125,1663.9000244140625,1658.199951171875,1661.300048828125,105997,0.0,0.0,0.0,0.0,0,0
2025-12-29 09:45:00,2025-12-29 09:45:00+05:30,1661.5,1663.0,1656.0999755859375,1656.699951171875,95644,0.0,0.0,0.0,0.0,0,0
2025-12-29 10:00:00,2025-12-29 10:00:00+05:30,1656.699951171875,1657.4000244140625,1652.5,1655.699951171875,116181,0.0,0.0,0.0,0.0,0,0
2025-12-29 10:15:00,2025-12-29 10:15:00+05:30,1655.199951171875,1656.5999755859375,1653.800048828125,1655.199951171875,78123,0.0,0.0,0.0,0.0,0,0
2025-12-29 10:30:00,2025-12-29 10:30:00+05:30,1655.0,1655.199951171875,1648.800048828125,1650.0999755859375,114812,0.0,0.0,0.0,0.0,0,0
2025-12-29 10:45:00,2025-12-29 10:45:00+05:30,1650.0999755859375,1650.0999755859375,1647.0,1647.0,103019,0.0,0.0,0.0,0.0,0,0
2025-12-29 11:00:00,2025-12-29 11:00:00+05:30,1647.0,1648.800048828125,1644.5999755859375,1645.800048828125,247815,0.0,0.0,0.0,0.0,0,0
2025-12-29 11:15:00,2025-12-29 11:15:00+05:30,1645.5999755859375,1646.5,1643.4000244140625,1644.4000244140625,101169,0.0,0.0,0.0,0.0,0,0
2025-12-29 11:30:00,2025-12-29 11:30:00+05:30,1644.0,1644.699951171875,1643.0,1644.5,83163,0.0,0.0,0.0,0.0,0,0
2025-12-29 11:45:00,2025-12-29 11:45:00+05:30,1644.0,1645.300048828125,1642.699951171875,1643.699951171875,240905,0.0,0.0,0.0,0.0,0,0
2025-12-29 12:00:00,2025-12-29 12:00:00+05:30,1643.699951171875,1645.5,1642.0999755859375,1645.5,85211,0.0,0.0,0.0,0.0,0,0
2025-12-29 12:15:00,2025-12-29 12:15:00+05:30,1645.0,1645.5,1640.199951171875,1642.9000244140625,182647,0.0,0.0,0.0,0.0,0,0
2025-12-29 12:30:00,2025-12-29 12:30:00+05:30,1642.9000244140625,1643.5999755859375,1640.699951171875,1641.0,110863,0.0,0.0,0.0,0.0,0,0
2025-12-29 12:45:00,2025-12-29 12:45:00+05:30,1641.0,1643.699951171875,1640.4000244140625,1643.0,131225,0.0,0.0,0.0,0.0,0,0
2025-12-29 13:00:00,2025-12-29 13:00:00+05:30,1643.0,1648.199951171875,1642.5,1643.699951171875,208677,0.0,0.0,0.0,0.0,0,0
2025-12-29 13:15:00,2025-12-29 13:15:00+05:30,1644.0,1644.300048828125,1640.699951171875,1644.0,242907,0.0,0.0,0.0,0.0,0,0
2025-12-29 13:30:00,2025-12-29 13:30:00+05:30,1644.0,1645.0,1642.300048828125,1643.800048828125,50472,0.0,0.0,0.0,0.0,0,0
2025-12-29 13:45:00,2025-12-29 13:45:00+05:30,1643.800048828125,1644.4000244140625,1641.199951171875,1642.699951171875,56687,0.0,0.0,0.0,0.0,0,0
2025-12-29 14:00:00,2025-12-29 14:00:00+05:30,1642.699951171875,1647.0,1641.5,1645.300048828125,120388,0.0,0.0,0.0,0.0,0,0
2025-12-29 14:15:00,2025-12-29 14:15:00+05:30,1645.4000244140625,1648.5,1643.4000244140625,1646.0999755859375,177872,0.0,0.0,0.0,0.0,0,0
2025-12-29 14:30:00,2025-12-29 14:30:00+05:30,1646.699951171875,1648.0,1643.199951171875,1643.5999755859375,77877,0.0,0.0,0.0,0.0,0,0
2025-12-29 14:45:00,2025-12-29 14:45:00+05:30,1643.5999755859375,1643.5999755859375,1640.4000244140625,1641.300048828125,216157,0.0,0.0,0.0,0.0,0,0
2025-12-29 15:00:00,2025-12-29 15:00:00+05:30,1641.0,1650.0,1637.0999755859375,1649.300048828125,546063,0.0,0.0,0.0,0.0,0,0
2025-12-29 15:15:00,2025-12-29 15:15:00+05:30,1649.199951171875,1649.199951171875,1643.0999755859375,1644.699951171875,247420,0.0,0.0,0.0,0.0,0,0
2025-12-30 09:15:00,2025-12-30 09:15:00+05:30,1647.0,1647.0,1636.800048828125,1638.800048828125,81838,0.0,0.0,0.0,0.0,0,0
2025-12-30 09:30:00,2025-12-30 09:30:00+05:30,1638.800048828125,1639.800048828125,1637.4000244140625,1639.4000244140625,53792,0.0,0.0,0.0,0.0,0,0
2025-12-30 09:45:00,2025-12-30 09:45:00+05:30,1638.699951171875,1640.0,1636.0999755859375,1639.0,54278,0.0,0.0,0.0,0.0,0,0
2025-12-30 10:00:00,2025-12-30 10:00:00+05:30,1639.0999755859375,1639.800048828125,1637.699951171875,1637.699951171875,44238,0.0,0.0,0.0,0.0,0,0
2025-12-30 10:15:00,2025-12-30 10:15:00+05:30,1637.699951171875,1638.5,1637.0,1637.0,27897,0.0,0.0,0.0,0.0,0,0
2025-12-30 10:30:00,2025-12-30 10:30:00+05:30,1637.0,1637.5999755859375,1636.199951171875,1636.9000244140625,114309,0.0,0.0,0.0,0.0,0,0
2025-12-30 10:45:00,2025-12-30 10:45:00+05:30,1636.4000244140625,1639.0,1635.699951171875,1635.9000244140625,121211,0.0,0.0,0.0,0.0,0,0
2025-12-30 11:00:00,2025-12-30 11:00:00+05:30,1636.0,1636.9000244140625,1635.0,1636.0,70482,0.0,0.0,0.0,0.0,0,0
2025-12-30 11:15:00,2025-12-30 11:15:00+05:30,1636.0,1637.5999755859375,1635.0999755859375,1636.199951171875,133114,0.0,0.0,0.0,0.0,0,0
2025-12-30 11:30:00,2025-12-30 11:30:00+05:30,1635.800048828125,1636.5,1635.4000244140625,1636.0,58753,0.0,0.0,0.0,0.0,0,0
2025-12-30 11:45:00,2025-12-30 11:45:00+05:30,1636.0,1637.0999755859375,1635.0999755859375,1636.0999755859375,85385,0.0,0.0,0.0,0.0,0,0
2025-12-30 12:00:00,2025-12-30 12:00:00+05:30,1636.0,1636.4000244140625,1631.5,1631.699951171875,183605,0.0,0.0,0.0,0.0,0,0
2025-12-30 12:15:00,2025-12-30 12:15:00+05:30,1631.699951171875,1632.9000244140625,1629.4000244140625,1629.699951171875,152262,0.0,0.0,0.0,0.0,0,0
2025-12-30 12:30:00,2025-12-30 12:30:00+05:30,1629.800048828125,1634.300048828125,1629.5999755859375,1634.0999755859375,103348,0.0,0.0,0.0,0.0,0,0
2025-12-30 12:45:00,2025-12-30 12:45:00+05:30,1634.0,1637.4000244140625,1633.699951171875,1635.300048828125,215057,0.0,0.0,0.0,0.0,0,0
2025-12-30 13:00:00,2025-12-30 13:00:00+05:30,1635.9000244140625,1636.4000244140625,1634.5999755859375,1635.4000244140625,58944,0.0,0.0,0.0,0.0,0,0
2025-12-30 13:15:00,2025-12-30 13:15:00+05:30,1635.4000244140625,1639.5,1634.800048828125,1639.199951171875,88634,0.0,0.0,0.0,0.0,0,0
2025-12-30 13:30:00,2025-12-30 13:30:00+05:30,1639.0999755859375,1640.300048828125,1637.0,1637.199951171875,108434,0.0,0.0,0.0,0.0,0,0
2025-12-30 13:45:00,2025-12-30 13:45:00+05:30,1637.5,1639.0,1634.300048828125,1634.699951171875,273391,0.0,0.0,0.0,0.0,0,0
2025-12-30 14:00:00,2025-12-30 14:00:00+05:30,1634.699951171875,1637.0,1633.199951171875,1634.5,144684,0.0,0.0,0.0,0.0,0,0
2025-12-30 14:15:00,2025-12-30 14:15:00+05:30,1635.0,1635.5,1631.300048828125,1632.0,232002,0.0,0.0,0.0,0.0,0,0
2025-12-30 14:30:00,2025-12-30 14:30:00+05:30,1632.0999755859375,1632.800048828125,1629.0999755859375,1630.699951171875,176071,0.0,0.0,0.0,0.0,0,0
2025-12-30 14:45:00,2025-12-30 14:45:00+05:30,1630.699951171875,1633.699951171875,1630.5999755859375,1632.300048828125,157258,0.0,0.0,0.0,0.0,0,0
2025-12-30 15:00:00,2025-12-30 15:00:00+05:30,1632.300048828125,1632.300048828125,1619.5,1621.699951171875,3626086,0.0,0.0,0.0,0.0,0,0
2025-12-30 15:15:00,2025-12-30 15:15:00+05:30,1621.0,1625.0,1616.9000244140625,1623.0,2926945,0.0,0.0,0.0,0.0,0,0
,,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,0.0,0.0,0.0,0.0,0,0
