timestamp,timestamp_ist,open,high,low,close,volume
,,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
2025-12-29 06:30:00+00:00,2025-12-29 12:00:00+05:30,1643.699951171875,1645.5,1642.0999755859375,1645.5,85211
2025-12-29 06:45:00+00:00,2025-12-29 12:15:00+05:30,1645.0,1645.5,1640.199951171875,1642.9000244140625,182647
2025-12-29 07:00:00+00:00,2025-12-29 12:30:00+05:30,1642.9000244140625,1643.5999755859375,1640.699951171875,1641.0,110863
2025-12-29 07:15:00+00:00,2025-12-29 12:45:00+05:30,1641.0,1643.699951171875,1640.4000244140625,1643.0,131225
2025-12-29 07:30:00+00:00,2025-12-29 13:00:00+05:30,1643.0,1648.199951171875,1642.5,1643.699951171875,208677
2025-12-29 07:45:00+00:00,2025-12-29 13:15:00+05:30,1644.0,1644.300048828125,1640.699951171875,1644.0,242907
2025-12-29 08:00:00+00:00,2025-12-29 13:30:00+05:30,1644.0,1645.0,1642.300048828125,1643.800048828125,50472
2025-12-29 08:15:00+00:00,2025-12-29 13:45:00+05:30,1643.800048828125,1644.4000244140625,1641.199951171875,1642.699951171875,56687
2025-12-29 08:30:00+00:00,2025-12-29 14:00:00+05:30,1642.699951171875,1647.0,1641.5,1645.300048828125,120388
2025-12-29 08:45:00+00:00,2025-12-29 14:15:00+05:30,1645.4000244140625,1648.5,1643.4000244140625,1646.0999755859375,177872
2025-12-29 09:00:00+00:00,2025-12-29 14:30:00+05:30,1646.699951171875,1648.0,1643.199951171875,1643.5999755859375,77877
2025-12-29 09:15:00+00:00,2025-12-29 14:45:00+05:30,1643.5999755859375,1643.5999755859375,1640.4000244140625,1641.300048828125,216157
2025-12-29 09:30:00+00:00,2025-12-29 15:00:00+05:30,1641.0,1650.0,1637.0999755859375,1649.300048828125,546063
2025-12-29 09:45:00+00:00,2025-12-29 15:15:00+05:30,1649.199951171875,1649.199951171875,1643.0999755859375,1644.699951171875,247420
2025-12-30 03:45:00+00:00,2025-12-30 09:15:00+05:30,1647.0,1647.0,1636.800048828125,1638.800048828125,81838
2025-12-30 04:00:00+00:00,2025-12-30 09:30:00+05:30,1638.800048828125,1639.800048828125,1637.4000244140625,1639.4000244140625,53792
2025-12-30 04:15:00+00:00,2025-12-30 09:45:00+05:30,1638.699951171875,1640.0,1636.0999755859375,1639.0,54278
2025-12-30 04:30:00+00:00,2025-12-30 10:00:00+05:30,1639.0999755859375,1639.800048828125,1637.699951171875,1637.699951171875,44238
2025-12-30 04:45:00+00:00,2025-12-30 10:15:00+05:30,1637.699951171875,1638.5,1637.0,1637.0,27897
2025-12-30 05:00:00+00:00,2025-12-30 10:30:00+05:30,1637.0,1637.5999755859375,1636.199951171875,1636.9000244140625,114309
2025-12-30 05:15:00+00:00,2025-12-30 10:45:00+05:30,1636.4000244140625,1639.0,1635.699951171875,1635.9000244140625,121211
2025-12-30 05:30:00+00:00,2025-12-30 11:00:00+05:30,1636.0,1636.9000244140625,1635.0,1636.0,70482
2025-12-30 05:45:00+00:00,2025-12-30 11:15:00+05:30,1636.0,1637.5999755859375,1635.0999755859375,1636.199951171875,133114
2025-12-30 06:00:00+00:00,2025-12-30 11:30:00+05:30,1635.800048828125,1636.5,1635.4000244140625,1636.0,58753
2025-12-30 06:15:00+00:00,2025-12-30 11:45:00+05:30,1636.0,1637.0999755859375,1635.0999755859375,1636.0999755859375,85385
2025-12-30 06:30:00+00:00,2025-12-30 12:00:00+05:30,1636.0,1636.4000244140625,1631.5,1631.699951171875,183605
2025-12-30 06:45:00+00:00,2025-12-30 12:15:00+05:30,1631.699951171875,1632.9000244140625,1629.4000244140625,1629.699951171875,152262
2025-12-30 07:00:00+00:00,2025-12-30 12:30:00+05:30,1629.800048828125,1634.300048828125,1629.5999755859375,1634.0999755859375,103348
2025-12-30 07:15:00+00:00,2025-12-30 12:45:00+05:30,1634.0,1637.4000244140625,1633.699951171875,1635.300048828125,215057
2025-12-30 07:30:00+00:00,2025-12-30 13:00:00+05:30,1635.9000244140625,1636.4000244140625,1634.5999755859375,1635.4000244140625,58944
2025-12-30 07:45:00+00:00,2025-12-30 13:15:00+05:30,1635.4000244140625,1639.5,1634.800048828125,1639.199951171875,88634
2025-12-30 08:00:00+00:00,2025-12-30 13:30:00+05:30,1639.0999755859375,1640.300048828125,1637.0,1637.199951171875,108434
2025-12-30 08:15:00+00:00,2025-12-30 13:45:00+05:30,1637.5,1639.0,1634.300048828125,1634.699951171875,273391
2025-12-30 08:30:00+00:00,2025-12-30 14:00:00+05:30,1634.699951171875,1637.0,1633.199951171875,1634.5,144684
2025-12-30 08:45:00+00:00,2025-12-30 14:15:00+05:30,1635.0,1635.5,1631.300048828125,1632.0,232002
2025-12-30 09:00:00+00:00,2025-12-30 14:30:00+05:30,1632.0999755859375,1632.800048828125,1629.0999755859375,1630.699951171875,176071
2025-12-30 09:15:00+00:00,2025-12-30 14:45:00+05:30,1630.699951171875,1633.699951171875,1630.5999755859375,1632.300048828125,157258
2025-12-30 09:30:00+00:00,2025-12-30 15:00:00+05:30,1632.300048828125,1632.300048828125,1619.5,1621.699951171875,3626086
2025-12-30 09:45:00+00:00,2025-12-30 15:15:00+05:30,1621.0,1625.0,1616.9000244140625,1623.0,2926945
